Report_ID,Report_Date,NIBRS_Code_Name,NIBRS_Crime_Against,Service_Area,NIBRS_Group,Zip_Code,DateTime
52942353336,2023-11-08,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78238,2026-09-01
72194761369,2026-08-13,Embezzlement,PROPERTY,NORTH,Embezzlement,78239,2026-09-01
51552176510,2023-07-30,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78240,2026-09-01
49395921878,2023-05-10,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78240,2026-09-01
69169328913,2026-03-11,Pocket-picking,PROPERTY,PRUE,Larceny/Theft Offenses,78240,2026-09-01
65533528197,2025-08-20,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
66832072319,2025-10-21,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78242,2026-09-01
53010755048,2023-11-12,Sexual Assault With An Object,PERSON,SOUTH,"Sex Offenses, Forcible",78242,2026-09-01
58430342319,2024-08-16,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78244,2026-09-01
52369390140,2023-09-20,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78244,2026-09-01
65952528846,2025-09-09,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78245,2026-09-01
60892604387,2024-11-19,Impersonation,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
71463039117,2026-07-07,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78247,2026-09-01
68064214265,2026-01-05,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78249,2026-09-01
58419191445,2024-08-15,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
49801426657,2023-05-16,Embezzlement,PROPERTY,PRUE,Embezzlement,78250,2026-09-01
65973927607,2025-09-10,Embezzlement,PROPERTY,PRUE,Embezzlement,78250,2026-09-01
61401739155,2024-12-04,Impersonation,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
68103862069,2026-01-08,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
71057964032,2026-06-18,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
66398956091,2025-10-07,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78251,2026-09-01
65626222297,2025-08-27,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
66335941958,2025-10-01,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
59637932477,2024-09-27,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
65740568004,2025-09-06,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78252,2026-09-01
55211882884,2024-04-05,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78252,2026-09-01
68248210934,2026-01-20,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78252,2026-09-01
51789070451,2023-08-11,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78253,2026-09-01
46768771139,2023-03-18,"Human Trafficking, Commercial Sex Acts",PERSON,PRUE,Human Trafficking,78256,2026-09-01
67814894192,2025-12-17,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78256,2026-09-01
41412983599,2023-02-02,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78257,2026-09-01
57017969077,2024-06-21,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78257,2026-09-01
58509043635,2024-08-23,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78258,2026-09-01
52007763786,2023-08-28,Sodomy,PERSON,NORTH,"Sex Offenses, Forcible",78258,2026-09-01
44646776757,2023-03-02,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
52301594424,2023-09-15,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
59994510848,2024-10-10,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
55682785406,2024-04-25,Hacking/Computer Invasion,PROPERTY,NORTH,Fraud Offenses,78260,2026-09-01
66866596816,2025-10-24,Fondling,PERSON,EAST,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
53609480826,2024-01-01,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,Out of Jurisdiction,2026-09-01
70831192670,2026-06-01,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,Out of Jurisdiction,2026-09-01
64696654765,2025-06-26,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
60780637700,2024-11-10,Prostitution,SOCIETY,WEST,Prostitution Offenses,78201,2026-09-01
51021709942,2023-06-15,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
69196072360,2026-03-12,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78201,2026-09-01
62261601840,2025-01-14,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78202,2026-09-01
52878647473,2023-11-02,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78202,2026-09-01
52878717143,2023-11-02,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78202,2026-09-01
51329417718,2023-11-05,Arson,PROPERTY,EAST,Arson,78203,2026-09-01
56111603297,2024-05-17,Embezzlement,PROPERTY,CENTRAL,Embezzlement,78204,2026-09-01
42798206363,2023-02-20,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78204,2026-09-01
68008027785,2026-01-01,Arson,PROPERTY,DOWNTOWN,Arson,78205,2026-09-01
55059457669,2024-03-29,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78205,2026-09-01
52517767471,2023-10-05,Kidnapping/Abduction,PERSON,CENTRAL,Kidnapping/Abduction,78205,2026-09-01
61421295434,2024-12-06,Pornography/Obscene Material,SOCIETY,DOWNTOWN,Pornography/Obscene Material,78205,2026-09-01
52032942256,2023-08-27,Arson,PROPERTY,CENTRAL,Arson,78207,2026-09-01
55005253704,2024-03-26,Bribery,PROPERTY,CENTRAL,Bribery,78207,2026-09-01
61923918107,2024-12-19,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
62438142246,2025-01-25,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
67670756534,2025-12-04,Fondling,PERSON,DOWNTOWN,"Sex Offenses, Forcible",78207,2026-09-01
65480708308,2025-08-16,Murder & Nonnegligent Manslaughter,PERSON,CENTRAL,Homicide Offenses,78207,2026-09-01
53143812230,2023-11-23,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
54601733261,2024-03-06,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
51113944002,2023-06-25,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
68274345843,2026-01-22,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
55343817810,2024-04-10,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
70949513104,2026-06-10,Wire Fraud,PROPERTY,DOWNTOWN,Fraud Offenses,78207,2026-09-01
51795007789,2023-08-11,Kidnapping/Abduction,PERSON,EAST,Kidnapping/Abduction,78208,2026-09-01
52807484161,2023-10-26,Embezzlement,PROPERTY,NORTH,Embezzlement,78209,2026-09-01
66767229212,2025-10-17,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78209,2026-09-01
45004800820,2023-03-05,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78209,2026-09-01
52491053308,2023-10-02,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78209,2026-09-01
58329958518,2025-01-21,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78210,2026-09-01
64306778205,2025-06-03,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78210,2026-09-01
62304316398,2025-01-17,Stolen Property Offenses,PROPERTY,DOWNTOWN,Stolen Property Offenses,78210,2026-09-01
50453585330,2023-05-31,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78210,2026-09-01
52049400263,2023-08-29,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78210,2026-09-01
40593068319,2023-01-17,Arson,PROPERTY,SOUTH,Arson,78211,2026-09-01
66366580614,2025-10-04,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
41048720369,2023-01-22,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78213,2026-09-01
69783363609,2026-04-21,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78213,2026-09-01
70869834273,2026-06-05,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78214,2026-09-01
64155548689,2025-05-27,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78214,2026-09-01
49319086639,2023-05-01,Welfare Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
62762534082,2025-02-13,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
72275417413,2026-08-18,Impersonation,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
51888081444,2023-08-14,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
52756022203,2023-10-22,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
53296645861,2023-12-11,Arson,PROPERTY,EAST,Arson,78218,2026-09-01
54058973348,2024-02-06,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78218,2026-09-01
44058329672,2023-02-28,"Human Trafficking, Commercial Sex Acts",PERSON,EAST,Human Trafficking,78218,2026-09-01
56411106002,2024-05-25,Sexual Assault With An Object,PERSON,EAST,"Sex Offenses, Forcible",78218,2026-09-01
45199508253,2023-03-08,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78218,2026-09-01
49294799879,2023-04-28,Impersonation,PROPERTY,EAST,Fraud Offenses,78219,2026-09-01
61754492391,2024-12-13,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78219,2026-09-01
64509232823,2025-06-13,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78219,2026-09-01
68503530752,2026-02-10,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78219,2026-09-01
68504705196,2026-02-10,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78219,2026-09-01
49371779464,2023-05-08,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
67797695253,2025-12-14,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
63617364873,2025-04-17,"Human Trafficking, Commercial Sex Acts",PERSON,EAST,Human Trafficking,78220,2026-09-01
57770426728,2024-07-19,Arson,PROPERTY,SOUTH,Arson,78221,2026-09-01
70325673444,2026-05-06,Impersonation,PROPERTY,EAST,Fraud Offenses,78222,2026-09-01
53841124740,2024-01-20,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78222,2026-09-01
48426276103,2023-04-01,Arson,PROPERTY,SOUTH,Arson,78223,2026-09-01
66408676774,2025-10-09,Embezzlement,PROPERTY,SOUTH,Embezzlement,78223,2026-09-01
41210465347,2023-01-26,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78223,2026-09-01
51358412218,2023-07-11,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78223,2026-09-01
51526695195,2023-07-27,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78223,2026-09-01
62355656843,2025-01-20,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78223,2026-09-01
70492495004,2026-05-16,Impersonation,PROPERTY,SOUTH,Fraud Offenses,78223,2026-09-01
50870170931,2023-06-02,Kidnapping/Abduction,PERSON,SOUTH,Kidnapping/Abduction,78223,2026-09-01
52350659874,2023-09-18,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78223,2026-09-01
69433954342,2026-03-27,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78223,2026-09-01
63378140109,2025-03-28,Gambling Equipment Violation,SOCIETY,SOUTH,Gambling Offenses,78224,2026-09-01
66147532817,2025-09-20,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78224,2026-09-01
55669004972,2024-04-24,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78225,2026-09-01
51822318956,2023-08-13,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78227,2026-09-01
65669941109,2025-08-31,Embezzlement,PROPERTY,SOUTH,Embezzlement,78227,2026-09-01
68033486450,2026-01-03,Embezzlement,PROPERTY,SOUTH,Embezzlement,78227,2026-09-01
53088720419,2023-11-16,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78227,2026-09-01
45275843311,2023-03-08,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78227,2026-09-01
64606991299,2025-06-21,Theft From Coin-Operated Machine or Device,PROPERTY,WEST,Larceny/Theft Offenses,78227,2026-09-01
62770991489,2025-02-14,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78228,2026-09-01
63524287899,2025-04-10,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78228,2026-09-01
65460938202,2025-08-14,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78229,2026-09-01
71021471069,2026-06-16,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78229,2026-09-01
53874801754,2024-01-23,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78229,2026-09-01
62665318459,2025-02-07,Assisting or Promoting Prostitution,SOCIETY,PRUE,Prostitution Offenses,78230,2026-09-01
46455224673,2023-03-14,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78230,2026-09-01
68152533312,2026-01-12,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78230,2026-09-01
62665080417,2025-02-07,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78230,2026-09-01
52188665285,2023-09-04,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78230,2026-09-01
54227393335,2024-02-17,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78230,2026-09-01
53948073117,2024-01-29,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78232,2026-09-01
62997955211,2025-03-04,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78232,2026-09-01
68035208172,2026-01-03,Embezzlement,PROPERTY,NORTH,Embezzlement,78233,2026-09-01
69516564600,2026-04-03,Embezzlement,PROPERTY,NORTH,Embezzlement,78233,2026-09-01
45551424795,2023-03-09,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78233,2026-09-01
51455631746,2023-07-22,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78233,2026-09-01
68694047410,2026-02-24,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78233,2026-09-01
67972500250,2025-12-29,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78234,2026-09-01
52594520163,2023-10-15,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78235,2026-09-01
49177549022,2023-04-19,Embezzlement,PROPERTY,SOUTH,Embezzlement,78237,2026-09-01
69987981736,2026-04-29,Purchasing Prostitution,SOCIETY,WEST,Prostitution Offenses,78237,2026-09-01
53560192826,2023-12-26,Sodomy,PERSON,WEST,"Sex Offenses, Forcible",78237,2026-09-01
60998869800,2024-11-26,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78237,2026-09-01
58269905809,2024-08-09,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78238,2026-09-01
68418778824,2026-02-05,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78238,2026-09-01
72058547697,2026-08-08,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78238,2026-09-01
43268394661,2023-02-24,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78238,2026-09-01
49787610834,2023-05-15,Theft From Coin-Operated Machine or Device,PROPERTY,EAST,Larceny/Theft Offenses,78239,2026-09-01
68726142892,2026-02-27,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78240,2026-09-01
71851721857,2026-07-25,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78240,2026-09-01
59982456784,2024-10-09,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
51936559520,2023-08-18,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78240,2026-09-01
49402039338,2023-08-03,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78242,2026-09-01
65710244982,2025-09-03,Impersonation,PROPERTY,WEST,Fraud Offenses,78245,2026-09-01
53653146420,2024-01-05,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78245,2026-09-01
42500232773,2023-02-16,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78245,2026-09-01
72415819988,2026-08-24,Kidnapping/Abduction,PERSON,NORTH,Kidnapping/Abduction,78247,2026-09-01
55291900211,2024-04-09,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78247,2026-09-01
65228559749,2025-08-01,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78247,2026-09-01
69603970220,2026-04-09,Embezzlement,PROPERTY,PRUE,Embezzlement,78248,2026-09-01
62759296505,2025-02-13,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78249,2026-09-01
72471831493,2026-08-27,Hacking/Computer Invasion,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
54305531730,2024-02-21,Negligent Manslaughter,PERSON,PRUE,Homicide Offenses,78249,2026-09-01
53043252639,2023-11-14,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78249,2026-09-01
62250549091,2025-01-13,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78249,2026-09-01
63643146932,2025-04-20,Theft From Coin-Operated Machine or Device,PROPERTY,PRUE,Larceny/Theft Offenses,78249,2026-09-01
67302042506,2025-11-10,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
62018770047,2024-12-26,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
51709226468,2023-08-05,Extortion/Blackmail,PROPERTY,WEST,Extortion/Blackmail,78251,2026-09-01
63877350838,2025-05-08,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78251,2026-09-01
55720932620,2024-04-29,Pocket-picking,PROPERTY,WEST,Larceny/Theft Offenses,78251,2026-09-01
50048943416,2023-05-22,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
63602424912,2025-04-16,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
53841707076,2024-01-20,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78251,2026-09-01
65462091178,2025-08-14,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
63643351641,2025-04-20,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78253,2026-09-01
54300661378,2024-02-21,Theft From Coin-Operated Machine or Device,PROPERTY,WEST,Larceny/Theft Offenses,78253,2026-09-01
63499169143,2025-04-07,Pocket-picking,PROPERTY,PRUE,Larceny/Theft Offenses,78254,2026-09-01
57881812394,2024-07-23,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78254,2026-09-01
58416749364,2024-08-15,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78254,2026-09-01
68722269318,2026-02-26,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78254,2026-09-01
71514275787,2026-07-08,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78257,2026-09-01
51646494057,2023-08-01,Impersonation,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
67928254142,2025-12-25,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78258,2026-09-01
70661132905,2026-05-25,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78258,2026-09-01
49097456310,2023-04-17,Sexual Assault With An Object,PERSON,NORTH,"Sex Offenses, Forcible",78258,2026-09-01
52272659187,2023-09-12,Sodomy,PERSON,NORTH,"Sex Offenses, Forcible",78258,2026-09-01
57993327036,2024-07-31,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
55161933362,2024-04-03,Sexual Assault With An Object,PERSON,NORTH,"Sex Offenses, Forcible",78259,2026-09-01
58459824375,2024-08-19,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78259,2026-09-01
68368463289,2026-01-31,Animal Cruelty,SOCIETY,EAST,Animal Cruelty,Out of Jurisdiction,2026-09-01
68033279723,2026-01-05,Kidnapping/Abduction,PERSON,PRUE,Kidnapping/Abduction,Out of Jurisdiction,2026-09-01
40969111808,2023-01-20,Murder & Nonnegligent Manslaughter,PERSON,EAST,Homicide Offenses,Out of Jurisdiction,2026-09-01
62692481381,2025-02-09,Negligent Manslaughter,PERSON,WEST,Homicide Offenses,78201,2026-09-01
63581698864,2025-04-14,Purchasing Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78201,2026-09-01
51121323773,2023-06-26,Prostitution,SOCIETY,EAST,Prostitution Offenses,78202,2026-09-01
66918014708,2025-10-29,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78202,2026-09-01
49223759599,2023-04-21,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78203,2026-09-01
52507655532,2023-10-04,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78205,2026-09-01
70359722499,2026-05-08,Stolen Property Offenses,PROPERTY,DOWNTOWN,Stolen Property Offenses,78205,2026-09-01
56060574954,2024-06-14,Arson,PROPERTY,CENTRAL,Arson,78207,2026-09-01
52198082009,2023-09-05,Extortion/Blackmail,PROPERTY,CENTRAL,Extortion/Blackmail,78207,2026-09-01
40566022959,2023-01-12,Murder & Nonnegligent Manslaughter,PERSON,CENTRAL,Homicide Offenses,78207,2026-09-01
53111774900,2023-11-19,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
55056750309,2024-03-28,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
69194413485,2026-03-12,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
54158804398,2024-02-14,Sodomy,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
53342322931,2023-12-07,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78207,2026-09-01
61391068321,2024-12-03,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
69662006745,2026-04-13,Embezzlement,PROPERTY,NORTH,Embezzlement,78209,2026-09-01
71566340150,2026-07-11,Arson,PROPERTY,SOUTH,Arson,78210,2026-09-01
59616618845,2024-09-25,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78210,2026-09-01
62594058288,2025-02-03,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78211,2026-09-01
