60780377847,2024-11-10,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78221,2026-09-01
51002057908,2023-06-13,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78223,2026-09-01
66163511360,2025-09-21,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78224,2026-09-01
71817437353,2026-07-23,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78224,2026-09-01
57161573863,2024-06-25,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78225,2026-09-01
51193348313,2023-06-30,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
60398690582,2024-11-06,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78227,2026-09-01
66100410780,2025-09-17,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
66757340033,2025-10-17,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
68763720933,2026-03-01,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78227,2026-09-01
41008893473,2023-01-21,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78228,2026-09-01
62806422707,2025-02-17,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78228,2026-09-01
70989783299,2026-06-13,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78228,2026-09-01
72229433919,2026-08-15,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78228,2026-09-01
60843353225,2024-11-16,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78230,2026-09-01
63997135412,2025-05-16,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78230,2026-09-01
48533938131,2023-04-02,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78237,2026-09-01
51542720373,2023-07-29,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78237,2026-09-01
56088604300,2024-05-15,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78237,2026-09-01
67337250133,2025-11-12,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78237,2026-09-01
47396306952,2023-03-23,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78240,2026-09-01
41316995471,2023-01-30,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78242,2026-09-01
51029999206,2023-06-16,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78242,2026-09-01
57458945373,2024-07-07,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78242,2026-09-01
55713914209,2024-04-28,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78245,2026-09-01
70883190410,2026-06-05,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78245,2026-09-01
68765066785,2026-03-02,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78247,2026-09-01
71715146732,2026-07-18,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78254,2026-09-01
67988298151,2025-12-30,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,Out of Jurisdiction,2026-09-01
53979877474,2024-01-31,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78201,2026-09-01
